fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:19719	LGR6	FB:FBgn0003255	rk	Yes	Yes	5	9
HGNC:6584	LHB	FB:FBgn0063368	Gpb5	Yes	No	3	9
HGNC:6585	LHCGR	FB:FBgn0016650	Lgr1	Yes	Yes	9	9
HGNC:6588	LHFPL2	FB:FBgn0035085	CG3770	Yes	Yes	9	9
HGNC:6589	LHFPL3	FB:FBgn0262624	Tmhs	Yes	No	8	9
HGNC:29568	LHFPL4	FB:FBgn0262624	Tmhs	Yes	Yes	9	9
HGNC:21253	LHFPL5	FB:FBgn0262624	Tmhs	Yes	No	8	9
HGNC:6593	LHX1	FB:FBgn0026411	Lim1	Yes	Yes	7	9
HGNC:6594	LHX2	FB:FBgn0267978	ap	Yes	Yes	5	9
HGNC:6595	LHX3	FB:FBgn0002023	Lim3	Yes	Yes	8	9
HGNC:21734	LHX4	FB:FBgn0002023	Lim3	Yes	Yes	8	9
HGNC:14216	LHX5	FB:FBgn0026411	Lim1	Yes	Yes	7	9
HGNC:21735	LHX6	FB:FBgn0013751	Awh	Yes	Yes	8	9
HGNC:28838	LHX8	FB:FBgn0013751	Awh	Yes	Yes	8	9
HGNC:14222	LHX9	FB:FBgn0267978	ap	Yes	Yes	5	9
HGNC:16429	LIAS	FB:FBgn0029158	Las	Yes	Yes	9	9
HGNC:6598	LIG1	FB:FBgn0262619	DNAlig1	Yes	Yes	9	9
HGNC:6600	LIG3	FB:FBgn0286075	DNAlig3	Yes	Yes	7	9
HGNC:6601	LIG4	FB:FBgn0030506	DNAlig4	Yes	Yes	9	9
HGNC:6612	LIMD1	FB:FBgn0030530	jub	Yes	No	5	9
HGNC:6613	LIMK1	FB:FBgn0283712	LIMK1	Yes	Yes	8	9
HGNC:6614	LIMK2	FB:FBgn0283712	LIMK1	Yes	Yes	8	9
HGNC:6616	LIMS1	FB:FBgn0020249	stck	Yes	Yes	8	9
HGNC:16084	LIMS2	FB:FBgn0020249	stck	Yes	Yes	8	9
HGNC:15986	LIN28A	FB:FBgn0035626	lin-28	Yes	Yes	8	9
HGNC:32207	LIN28B	FB:FBgn0035626	lin-28	Yes	No	7	9
HGNC:33234	LIN37	FB:FBgn0034430	mip40	Yes	Yes	8	9
HGNC:19856	LIN52	FB:FBgn0029800	lin-52	Yes	Yes	9	9
HGNC:25397	LIN54	FB:FBgn0033846	mip120	Yes	Yes	6	9
HGNC:17787	LIN7A	FB:FBgn0039269	veli	Yes	No	7	9
HGNC:17788	LIN7B	FB:FBgn0039269	veli	Yes	Yes	9	9
HGNC:17789	LIN7C	FB:FBgn0039269	veli	Yes	Yes	9	9
HGNC:30830	LIN9	FB:FBgn0004372	aly	No	Yes	6	9
HGNC:30830	LIN9	FB:FBgn0023509	mip130	Yes	Yes	7	9
HGNC:51483	LINC02210-CRHR1	FB:FBgn0033932	Dh44-R1	Yes	Yes	9	9
HGNC:51483	LINC02210-CRHR1	FB:FBgn0033744	Dh44-R2	No	Yes	8	9
HGNC:53085	LINC02218	FB:FBgn0011291	Taf11	Yes	Yes	8	9
HGNC:21205	LINGO1	FB:FBgn0032484	kek4	Yes	Yes	2	9
HGNC:21207	LINGO2	FB:FBgn0032484	kek4	Yes	Yes	2	9
HGNC:30922	LINS1	FB:FBgn0002552	lin	Yes	Yes	4	9
HGNC:6617	LIPA	FB:FBgn0038068	CG11600	No	Yes	3	9
HGNC:6617	LIPA	FB:FBgn0038069	CG11608	No	Yes	5	9
HGNC:6617	LIPA	FB:FBgn0043825	CG18284	No	Yes	6	9
HGNC:6617	LIPA	FB:FBgn0031533	CG2772	No	Yes	7	9
HGNC:6617	LIPA	FB:FBgn0051089	CG31089	No	Yes	5	9
HGNC:6617	LIPA	FB:FBgn0051871	CG31871	No	Yes	8	9
HGNC:6617	LIPA	FB:FBgn0051872	CG31872	No	Yes	3	9
HGNC:6617	LIPA	FB:FBgn0023496	Lip1	No	Yes	8	9
HGNC:6617	LIPA	FB:FBgn0024740	Lip2	No	Yes	4	9
HGNC:6617	LIPA	FB:FBgn0023495	Lip3	Yes	Yes	9	9
HGNC:6617	LIPA	FB:FBgn0036996	mag	No	Yes	6	9
HGNC:6619	LIPC	FB:FBgn0036367	CG10116	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0035697	CG10163	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0035453	CG10357	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0032612	CG13282	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0034928	CG13562	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0250847	CG14034	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039473	CG17191	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039472	CG17192	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0032029	CG17292	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0265267	CG18258	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0031426	CG18641	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0030162	CG1986	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0085476	CG34447	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0085477	CG34448	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039344	CG4582	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0030828	CG5162	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0036977	CG5665	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039476	CG6271	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039475	CG6277	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039474	CG6283	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039471	CG6295	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0039470	CG6296	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0032289	CG6431	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0034166	CG6472	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0032973	CG6675	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0030884	CG6847	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0031976	CG7367	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0038398	sxe2	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0004045	Yp1	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0005391	Yp2	Yes	Yes	2	9
HGNC:6619	LIPC	FB:FBgn0004047	Yp3	Yes	Yes	2	9
HGNC:6621	LIPE	FB:FBgn0034491	Hsl	Yes	Yes	9	9
HGNC:6622	LIPF	FB:FBgn0038068	CG11600	No	Yes	3	9
HGNC:6622	LIPF	FB:FBgn0038069	CG11608	No	Yes	5	9
HGNC:6622	LIPF	FB:FBgn0043825	CG18284	No	Yes	6	9
HGNC:6622	LIPF	FB:FBgn0031533	CG2772	No	Yes	7	9
HGNC:6622	LIPF	FB:FBgn0051089	CG31089	No	Yes	5	9
HGNC:6622	LIPF	FB:FBgn0051871	CG31871	No	Yes	8	9
HGNC:6622	LIPF	FB:FBgn0051872	CG31872	No	Yes	3	9
HGNC:6622	LIPF	FB:FBgn0023496	Lip1	No	Yes	8	9
HGNC:6622	LIPF	FB:FBgn0024740	Lip2	No	Yes	4	9
HGNC:6622	LIPF	FB:FBgn0023495	Lip3	Yes	Yes	9	9
HGNC:6622	LIPF	FB:FBgn0036996	mag	No	Yes	6	9
HGNC:6623	LIPG	FB:FBgn0036367	CG10116	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0035697	CG10163	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0035453	CG10357	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0032612	CG13282	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0034928	CG13562	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0250847	CG14034	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039473	CG17191	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039472	CG17192	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0032029	CG17292	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0265267	CG18258	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0031426	CG18641	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0030162	CG1986	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0085476	CG34447	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0085477	CG34448	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039344	CG4582	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0030828	CG5162	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0036977	CG5665	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039476	CG6271	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039475	CG6277	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039474	CG6283	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039471	CG6295	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0039470	CG6296	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0032289	CG6431	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0034166	CG6472	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0032973	CG6675	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0030884	CG6847	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0031976	CG7367	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0038398	sxe2	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0004045	Yp1	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0005391	Yp2	Yes	Yes	2	9
HGNC:6623	LIPG	FB:FBgn0004047	Yp3	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0036367	CG10116	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0035697	CG10163	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0035453	CG10357	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0032612	CG13282	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0034928	CG13562	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0250847	CG14034	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039473	CG17191	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039472	CG17192	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0032029	CG17292	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0265267	CG18258	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0031426	CG18641	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0030162	CG1986	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0085476	CG34447	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0085477	CG34448	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039344	CG4582	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0030828	CG5162	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0036977	CG5665	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039476	CG6271	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039475	CG6277	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039474	CG6283	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039471	CG6295	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0039470	CG6296	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0032289	CG6431	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0034166	CG6472	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0032973	CG6675	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0030884	CG6847	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0031976	CG7367	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0038398	sxe2	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0004045	Yp1	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0005391	Yp2	Yes	Yes	2	9
HGNC:18483	LIPH	FB:FBgn0004047	Yp3	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0036367	CG10116	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0035697	CG10163	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0035453	CG10357	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0032612	CG13282	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0034928	CG13562	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0250847	CG14034	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039473	CG17191	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039472	CG17192	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0032029	CG17292	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0265267	CG18258	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0031426	CG18641	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0030162	CG1986	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0085476	CG34447	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0085477	CG34448	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039344	CG4582	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0030828	CG5162	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0036977	CG5665	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039476	CG6271	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039475	CG6277	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039474	CG6283	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039471	CG6295	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0039470	CG6296	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0032289	CG6431	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0034166	CG6472	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0032973	CG6675	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0030884	CG6847	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0031976	CG7367	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0038398	sxe2	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0004045	Yp1	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0005391	Yp2	Yes	Yes	2	9
HGNC:18821	LIPI	FB:FBgn0004047	Yp3	Yes	Yes	2	9
HGNC:21773	LIPJ	FB:FBgn0038068	CG11600	No	Yes	3	9
HGNC:21773	LIPJ	FB:FBgn0038069	CG11608	No	Yes	5	9
HGNC:21773	LIPJ	FB:FBgn0043825	CG18284	No	Yes	6	9
HGNC:21773	LIPJ	FB:FBgn0031533	CG2772	No	Yes	7	9
HGNC:21773	LIPJ	FB:FBgn0051089	CG31089	No	Yes	5	9
HGNC:21773	LIPJ	FB:FBgn0051871	CG31871	No	Yes	8	9
HGNC:21773	LIPJ	FB:FBgn0051872	CG31872	No	Yes	3	9
HGNC:21773	LIPJ	FB:FBgn0023496	Lip1	No	Yes	8	9
HGNC:21773	LIPJ	FB:FBgn0024740	Lip2	No	Yes	4	9
HGNC:21773	LIPJ	FB:FBgn0023495	Lip3	Yes	Yes	9	9
HGNC:21773	LIPJ	FB:FBgn0036996	mag	No	Yes	6	9
HGNC:23444	LIPK	FB:FBgn0034990	CG11406	No	Yes	4	9
HGNC:23444	LIPK	FB:FBgn0038067	CG11598	No	Yes	5	9
HGNC:23444	LIPK	FB:FBgn0038068	CG11600	No	Yes	3	9
HGNC:23444	LIPK	FB:FBgn0038069	CG11608	No	Yes	5	9
HGNC:23444	LIPK	FB:FBgn0265264	CG17097	No	Yes	4	9
HGNC:23444	LIPK	FB:FBgn0043825	CG18284	No	Yes	6	9
HGNC:23444	LIPK	FB:FBgn0032265	CG18301	Yes	Yes	9	9
HGNC:23444	LIPK	FB:FBgn0032266	CG18302	No	Yes	8	9
HGNC:23444	LIPK	FB:FBgn0042207	CG18530	No	Yes	4	9
HGNC:23444	LIPK	FB:FBgn0031533	CG2772	No	Yes	7	9
HGNC:23444	LIPK	FB:FBgn0051089	CG31089	No	Yes	5	9
HGNC:23444	LIPK	FB:FBgn0051091	CG31091	No	Yes	6	9
HGNC:23444	LIPK	FB:FBgn0051871	CG31871	No	Yes	8	9
HGNC:23444	LIPK	FB:FBgn0051872	CG31872	No	Yes	3	9
HGNC:23444	LIPK	FB:FBgn0032981	CG3635	No	Yes	7	9
HGNC:23444	LIPK	FB:FBgn0038070	CG6753	No	Yes	7	9
HGNC:23444	LIPK	FB:FBgn0032271	CG7329	Yes	Yes	9	9
HGNC:23444	LIPK	FB:FBgn0033999	CG8093	Yes	Yes	9	9
HGNC:23444	LIPK	FB:FBgn0023496	Lip1	No	Yes	8	9
HGNC:23444	LIPK	FB:FBgn0024740	Lip2	No	Yes	4	9
HGNC:23444	LIPK	FB:FBgn0023495	Lip3	Yes	Yes	9	9
HGNC:23444	LIPK	FB:FBgn0032264	Lip4	Yes	Yes	9	9
HGNC:23444	LIPK	FB:FBgn0036996	mag	No	Yes	6	9
HGNC:23455	LIPM	FB:FBgn0034990	CG11406	No	Yes	4	9
HGNC:23455	LIPM	FB:FBgn0038067	CG11598	No	Yes	5	9
HGNC:23455	LIPM	FB:FBgn0038068	CG11600	No	Yes	3	9
HGNC:23455	LIPM	FB:FBgn0038069	CG11608	No	Yes	5	9
HGNC:23455	LIPM	FB:FBgn0265264	CG17097	No	Yes	4	9
HGNC:23455	LIPM	FB:FBgn0043825	CG18284	No	Yes	6	9
HGNC:23455	LIPM	FB:FBgn0032265	CG18301	Yes	Yes	9	9
HGNC:23455	LIPM	FB:FBgn0032266	CG18302	No	Yes	8	9
HGNC:23455	LIPM	FB:FBgn0042207	CG18530	No	Yes	4	9
HGNC:23455	LIPM	FB:FBgn0031533	CG2772	No	Yes	7	9
HGNC:23455	LIPM	FB:FBgn0051089	CG31089	No	Yes	5	9
HGNC:23455	LIPM	FB:FBgn0051091	CG31091	No	Yes	6	9
HGNC:23455	LIPM	FB:FBgn0051871	CG31871	No	Yes	8	9
HGNC:23455	LIPM	FB:FBgn0051872	CG31872	No	Yes	3	9
HGNC:23455	LIPM	FB:FBgn0032981	CG3635	No	Yes	7	9
HGNC:23455	LIPM	FB:FBgn0038070	CG6753	No	Yes	7	9
HGNC:23455	LIPM	FB:FBgn0032271	CG7329	Yes	Yes	9	9
HGNC:23455	LIPM	FB:FBgn0033999	CG8093	Yes	Yes	9	9
HGNC:23455	LIPM	FB:FBgn0023496	Lip1	No	Yes	8	9
HGNC:23455	LIPM	FB:FBgn0024740	Lip2	No	Yes	4	9
HGNC:23455	LIPM	FB:FBgn0023495	Lip3	Yes	Yes	9	9
HGNC:23455	LIPM	FB:FBgn0032264	Lip4	Yes	Yes	9	9
HGNC:23455	LIPM	FB:FBgn0036996	mag	No	Yes	6	9
HGNC:23452	LIPN	FB:FBgn0034990	CG11406	No	Yes	4	9
HGNC:23452	LIPN	FB:FBgn0038067	CG11598	No	Yes	5	9
HGNC:23452	LIPN	FB:FBgn0038068	CG11600	No	Yes	3	9
HGNC:23452	LIPN	FB:FBgn0038069	CG11608	No	Yes	5	9
HGNC:23452	LIPN	FB:FBgn0265264	CG17097	No	Yes	4	9
HGNC:23452	LIPN	FB:FBgn0043825	CG18284	No	Yes	6	9
HGNC:23452	LIPN	FB:FBgn0032265	CG18301	Yes	Yes	9	9
HGNC:23452	LIPN	FB:FBgn0032266	CG18302	No	Yes	8	9
HGNC:23452	LIPN	FB:FBgn0042207	CG18530	No	Yes	4	9
HGNC:23452	LIPN	FB:FBgn0031533	CG2772	No	Yes	7	9
HGNC:23452	LIPN	FB:FBgn0051089	CG31089	No	Yes	5	9
HGNC:23452	LIPN	FB:FBgn0051091	CG31091	No	Yes	6	9
HGNC:23452	LIPN	FB:FBgn0051871	CG31871	No	Yes	8	9
HGNC:23452	LIPN	FB:FBgn0051872	CG31872	No	Yes	3	9
HGNC:23452	LIPN	FB:FBgn0032981	CG3635	No	Yes	7	9
HGNC:23452	LIPN	FB:FBgn0038070	CG6753	No	Yes	7	9
HGNC:23452	LIPN	FB:FBgn0032271	CG7329	Yes	Yes	9	9
HGNC:23452	LIPN	FB:FBgn0033999	CG8093	Yes	Yes	9	9
HGNC:23452	LIPN	FB:FBgn0023496	Lip1	No	Yes	8	9
HGNC:23452	LIPN	FB:FBgn0024740	Lip2	No	Yes	4	9
HGNC:23452	LIPN	FB:FBgn0023495	Lip3	Yes	Yes	9	9
HGNC:23452	LIPN	FB:FBgn0032264	Lip4	Yes	Yes	9	9
HGNC:23452	LIPN	FB:FBgn0036996	mag	No	Yes	6	9
HGNC:29569	LIPT1	FB:FBgn0265178	Lipt1	Yes	Yes	9	9
HGNC:37216	LIPT2	FB:FBgn0037251	Lipt2	Yes	Yes	9	9
HGNC:16841	LITAF	FB:FBgn0034758	CG13510	Yes	Yes	3	9
HGNC:16841	LITAF	FB:FBgn0052280	CG32280	Yes	No	3	9
HGNC:53927	LITAFD	FB:FBgn0034870	CG13559	Yes	Yes	2	9
HGNC:18581	LIX1	FB:FBgn0032230	lft	Yes	No	4	9
HGNC:28715	LIX1L	FB:FBgn0032230	lft	Yes	Yes	9	9
HGNC:6628	LLGL1	FB:FBgn0002121	l(2)gl	Yes	Yes	8	9
HGNC:6629	LLGL2	FB:FBgn0002121	l(2)gl	Yes	Yes	8	9
HGNC:28229	LLPH	FB:FBgn0035541	CG15019	Yes	Yes	2	9
HGNC:6631	LMAN1	FB:FBgn0035909	ergic53	Yes	Yes	9	9
HGNC:6632	LMAN1L	FB:FBgn0035909	ergic53	Yes	No	4	9
HGNC:16986	LMAN2	FB:FBgn0039160	CG5510	Yes	Yes	9	9
HGNC:19263	LMAN2L	FB:FBgn0039160	CG5510	Yes	Yes	9	9
HGNC:13243	LMBR1	FB:FBgn0027539	lili	Yes	Yes	9	9
HGNC:18268	LMBR1L	FB:FBgn0027539	lili	Yes	Yes	9	9
HGNC:25287	LMBRD2	FB:FBgn0037689	CG8135	Yes	Yes	9	9
HGNC:6633	LMCD1	FB:FBgn0034223	Tes	Yes	Yes	5	9
HGNC:15991	LMLN	FB:FBgn0086359	Invadolysin	Yes	Yes	9	9
HGNC:6636	LMNA	FB:FBgn0002525	Lam	Yes	Yes	8	9
HGNC:6636	LMNA	FB:FBgn0010397	LamC	Yes	Yes	8	9
HGNC:6637	LMNB1	FB:FBgn0002525	Lam	Yes	Yes	8	9
HGNC:6637	LMNB1	FB:FBgn0010397	LamC	Yes	Yes	8	9
HGNC:6638	LMNB2	FB:FBgn0002525	Lam	Yes	Yes	8	9
HGNC:6638	LMNB2	FB:FBgn0010397	LamC	Yes	Yes	8	9
HGNC:6641	LMO1	FB:FBgn0265598	Bx	Yes	Yes	4	9
HGNC:6643	LMO3	FB:FBgn0265598	Bx	Yes	Yes	4	9
HGNC:6644	LMO4	FB:FBgn0032196	CG5708	Yes	Yes	5	9
HGNC:6647	LMOD1	FB:FBgn0082582	tmod	Yes	No	3	9
HGNC:6648	LMOD2	FB:FBgn0082582	tmod	Yes	No	3	9
HGNC:6649	LMOD3	FB:FBgn0082582	tmod	Yes	No	3	9
HGNC:6653	LMX1A	FB:FBgn0052105	Lmx1a	Yes	Yes	7	9
HGNC:6654	LMX1B	FB:FBgn0036274	CG4328	Yes	Yes	7	9
HGNC:6654	LMX1B	FB:FBgn0052105	Lmx1a	Yes	Yes	7	9
HGNC:6656	LNPEP	FB:FBgn0039064	CG4467	Yes	Yes	4	9
HGNC:21610	LNPK	FB:FBgn0033309	Lnpk	Yes	Yes	9	9
HGNC:6657	LNX1	FB:FBgn0000008	a	Yes	Yes	2	9
HGNC:6657	LNX1	FB:FBgn0001263	inaD	Yes	Yes	2	9
HGNC:20421	LNX2	FB:FBgn0000008	a	Yes	Yes	2	9
HGNC:20421	LNX2	FB:FBgn0001263	inaD	Yes	Yes	2	9
HGNC:9479	LONP1	FB:FBgn0036892	Lon	Yes	Yes	9	9
HGNC:26302	LONRF1	FB:FBgn0052369	CG32369	Yes	Yes	8	9
HGNC:24788	LONRF2	FB:FBgn0052369	CG32369	Yes	No	6	9
HGNC:21152	LONRF3	FB:FBgn0052369	CG32369	Yes	No	7	9
HGNC:6665	LOXL1	FB:FBgn0034660	Loxl2	Yes	No	3	9
HGNC:6666	LOXL2	FB:FBgn0039848	Loxl1	No	Yes	3	9
HGNC:6666	LOXL2	FB:FBgn0034660	Loxl2	Yes	No	6	9
HGNC:13869	LOXL3	FB:FBgn0039848	Loxl1	No	Yes	3	9
HGNC:13869	LOXL3	FB:FBgn0034660	Loxl2	Yes	Yes	7	9
HGNC:17171	LOXL4	FB:FBgn0034660	Loxl2	Yes	No	6	9
HGNC:25718	LPCAT1	FB:FBgn0052699	LPCAT	Yes	Yes	8	9
HGNC:26032	LPCAT2	FB:FBgn0052699	LPCAT	Yes	No	6	9
HGNC:30244	LPCAT3	FB:FBgn0026630	nes	Yes	Yes	9	9
HGNC:30059	LPCAT4	FB:FBgn0052699	LPCAT	Yes	No	3	9
HGNC:13345	LPIN1	FB:FBgn0263593	Lpin	Yes	Yes	9	9
HGNC:14450	LPIN2	FB:FBgn0263593	Lpin	Yes	Yes	9	9
HGNC:14451	LPIN3	FB:FBgn0263593	Lpin	Yes	Yes	9	9
HGNC:6677	LPL	FB:FBgn0036367	CG10116	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0035697	CG10163	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0035453	CG10357	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0032612	CG13282	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0034928	CG13562	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0250847	CG14034	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0039473	CG17191	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0039472	CG17192	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0032029	CG17292	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0265267	CG18258	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0031426	CG18641	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0030162	CG1986	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0085476	CG34447	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0085477	CG34448	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0039344	CG4582	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0030828	CG5162	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0036977	CG5665	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0039476	CG6271	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0039475	CG6277	Yes	Yes	2	9
HGNC:6677	LPL	FB:FBgn0039474	CG6283	Yes	Yes	2	9
